SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,AgeGroup,UtilGroup,IncomeQuartile,Total Late Payments
0,0.038045505,56,0,0.240268552,14000,8,0,2,0,1,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.444183921,59,0,0.715381932,8600,22,0,3,0,2,50-65,30-50%,"(7385.25, 251608.0]",3
0,0.691869991,50,0,1.082024842,4266,14,0,3,0,0,40-50,50-70%,"(3879.0, 5351.0]",3
0,0.001873829,44,0,0.02212687,55000,6,0,1,0,3,40-50,0-10%,"(7385.25, 251608.0]",1
1,0.9999999,48,4,1.195921631,2500,5,1,3,1,0,40-50,70-100%,"(-0.001, 3879.0]",5
0,0.005333172,91,0,0.000301495,16583,3,0,0,0,0,65+,0-10%,"(7385.25, 251608.0]",0
0,0.276986151,45,0,0.759673094,7830,8,0,3,0,0,40-50,10-30%,"(7385.25, 251608.0]",3
0,0.006702442,53,0,0.004881025,4916,6,0,0,0,0,50-65,0-10%,"(3879.0, 5351.0]",0
0,0.393875435,65,0,0.329797446,20833,15,0,6,0,3,50-65,30-50%,"(7385.25, 251608.0]",6
0,0.9999999,45,1,1.094979352,4600,3,4,0,0,1,40-50,70-100%,"(3879.0, 5351.0]",4
0,0.241148359,54,0,0.222254307,10388,8,0,1,0,3,50-65,10-30%,"(7385.25, 251608.0]",1
0,0.87678673,59,0,1.438875306,1635,8,0,1,0,3,50-65,70-100%,"(-0.001, 3879.0]",1
0,0.003690934,52,0,0.285994648,5604,9,0,1,0,2,50-65,0-10%,"(5351.0, 7385.25]",1
0,0.138716898,29,2,0.03276419,4333,3,0,0,0,0,<30,10-30%,"(3879.0, 5351.0]",0
0,0.162947552,39,0,0.150896982,16666,13,0,1,0,0,30-40,10-30%,"(7385.25, 251608.0]",1
0,0.655633909,65,0,0.472856019,5083,13,0,1,0,0,50-65,50-70%,"(3879.0, 5351.0]",1
0,0.23063852,58,0,0.1968002,16000,9,0,3,0,3,50-65,10-30%,"(7385.25, 251608.0]",3
1,1,63,1,0.182890855,1355,3,0,0,1,0,50-65,70-100%,"(-0.001, 3879.0]",1
0,0.059077637,33,0,0.828213052,5500,6,0,2,0,0,30-40,0-10%,"(5351.0, 7385.25]",2
0,0.146344333,31,0,0.173706573,4000,8,0,0,0,0,30-40,10-30%,"(3879.0, 5351.0]",0
0,0.663605086,62,0,0.572717024,6208,13,0,1,0,1,50-65,50-70%,"(5351.0, 7385.25]",1
0,0.198076765,37,1,0.725284981,15000,12,0,4,0,0,30-40,10-30%,"(7385.25, 251608.0]",4
0,0.819311085,51,0,0.508774298,7407,14,0,2,0,0,50-65,70-100%,"(7385.25, 251608.0]",2
0,0.276726657,34,0,0.263849384,7382,8,0,1,0,5,30-40,10-30%,"(5351.0, 7385.25]",1
0,0.48585301,58,0,0.315384615,7149,9,0,1,0,0,50-65,30-50%,"(5351.0, 7385.25]",1
0,0.083322224,44,1,0.249968754,8000,5,0,2,0,2,40-50,0-10%,"(7385.25, 251608.0]",2
1,1,65,0,0.470273484,1681,3,4,0,0,0,50-65,70-100%,"(-0.001, 3879.0]",4
0,0.009831088,74,0,0.00359928,3333,6,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.048013049,49,0,0.060882124,9000,4,0,0,0,0,40-50,0-10%,"(7385.25, 251608.0]",0
0,0.057661862,57,1,0.373539868,3937,3,0,1,0,0,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.026572577,78,0,0.440578903,3592,31,0,2,0,0,65+,0-10%,"(-0.001, 3879.0]",2
0,0,62,0,0.419201786,3582,8,0,2,0,0,50-65,0-10%,"(-0.001, 3879.0]",2
0,0.000200799,26,0,0,2300,7,0,0,0,0,<30,0-10%,"(-0.001, 3879.0]",0
0,0.9999999,31,0,0.147570486,5000,2,0,0,0,0,30-40,70-100%,"(3879.0, 5351.0]",0
0,0.02321838,35,0,0.400518403,9644,4,0,1,0,0,30-40,0-10%,"(7385.25, 251608.0]",1
0,0.20542621,52,0,0.306886703,3150,12,0,1,0,2,50-65,10-30%,"(-0.001, 3879.0]",1
0,0.243426286,51,0,0.584371052,11081,7,0,2,0,2,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.120733881,67,0,0.22622108,3500,5,0,1,0,0,65+,10-30%,"(-0.001, 3879.0]",1
0,0.868221661,41,1,0.643547189,4036,9,3,0,4,1,40-50,70-100%,"(3879.0, 5351.0]",7
0,0.089290836,64,0,0.277920594,3500,14,0,1,0,0,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.073441724,45,0,0.006320977,9333,3,0,0,0,2,40-50,0-10%,"(7385.25, 251608.0]",0
0,0.050802925,74,0,0.005395463,16309,6,0,0,0,0,65+,0-10%,"(7385.25, 251608.0]",0
0,0.045585854,39,0,0.514534013,3336,7,0,1,0,0,30-40,0-10%,"(-0.001, 3879.0]",1
0,1,38,0,0.015783935,2850,1,2,0,0,1,30-40,70-100%,"(-0.001, 3879.0]",2
0,0.02389662,53,0,0.395405447,6572,13,0,1,0,3,50-65,0-10%,"(5351.0, 7385.25]",1
0,0.928188347,49,0,0.320188836,3600,5,0,1,0,0,40-50,70-100%,"(-0.001, 3879.0]",1
0,0.003554418,72,0,0.438219204,5300,9,0,1,0,0,65+,0-10%,"(3879.0, 5351.0]",1
0,0.405557616,37,0,0.420642318,11800,16,0,2,0,1,30-40,30-50%,"(7385.25, 251608.0]",2
0,0.046682013,61,0,0.246381372,6355,7,0,1,0,0,50-65,0-10%,"(5351.0, 7385.25]",1
0,0,44,1,0.353955756,8000,9,1,2,0,3,40-50,0-10%,"(7385.25, 251608.0]",3
0,0.9999999,41,2,0.083688206,5400,2,0,0,0,1,40-50,70-100%,"(5351.0, 7385.25]",0
0,0.682152429,41,0,0.136047134,5600,7,0,0,0,0,40-50,50-70%,"(5351.0, 7385.25]",0
0,0.028567196,45,0,0.518330309,8264,12,0,2,0,2,40-50,0-10%,"(7385.25, 251608.0]",2
0,0.138953538,61,0,0.036245469,8000,4,0,0,0,1,50-65,10-30%,"(7385.25, 251608.0]",0
0,0,53,0,0.219132029,3271,2,0,1,0,1,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.9999999,30,0,0.216597925,8000,3,0,1,0,0,<30,70-100%,"(7385.25, 251608.0]",1
0,0.412198568,57,1,0.330820706,13000,19,0,1,0,4,50-65,30-50%,"(7385.25, 251608.0]",1
0,0.269108796,36,0,0.264898116,2600,5,0,0,0,2,30-40,10-30%,"(-0.001, 3879.0]",0
0,0.077848054,59,0,0.216252033,16600,9,0,3,0,4,50-65,0-10%,"(7385.25, 251608.0]",3
0,0.222462203,76,0,0.446482564,4960,5,0,1,0,0,65+,10-30%,"(3879.0, 5351.0]",1
0,0.156047688,81,0,0.236595607,6191,12,0,2,0,0,65+,10-30%,"(5351.0, 7385.25]",2
0,0.064187163,69,0,0.003481625,2584,1,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.344935265,54,0,0.367065868,1669,8,0,0,0,0,50-65,30-50%,"(-0.001, 3879.0]",0
0,0.335851572,40,0,0.35035956,9455,4,0,3,0,1,30-40,30-50%,"(7385.25, 251608.0]",3
0,0.92778985,60,0,0.558950746,7166,6,0,1,0,1,50-65,70-100%,"(5351.0, 7385.25]",1
0,0.025549434,74,0,0.15748842,3885,7,0,1,0,0,65+,0-10%,"(3879.0, 5351.0]",1
0,0.363704086,49,0,0.020408163,9309,4,0,0,0,2,40-50,30-50%,"(7385.25, 251608.0]",0
0,0.303297053,62,1,0.611346317,4723,25,0,1,0,0,50-65,30-50%,"(3879.0, 5351.0]",1
0,0.956529549,33,0,0.222841226,14000,8,0,2,0,3,30-40,70-100%,"(7385.25, 251608.0]",2
0,0.155923941,66,0,0.540143492,5853,14,0,1,0,0,65+,10-30%,"(5351.0, 7385.25]",1
0,0.9999999,65,0,0.049382716,404,4,0,0,0,0,50-65,70-100%,"(-0.001, 3879.0]",0
0,0.433112824,54,0,0.619450997,9325,17,0,2,0,1,50-65,30-50%,"(7385.25, 251608.0]",2
0,0,72,0,0.056591975,9594,5,0,1,0,0,65+,0-10%,"(7385.25, 251608.0]",1
1,0.123953206,54,2,0.96992596,13100,24,0,6,0,4,50-65,10-30%,"(7385.25, 251608.0]",6
0,0.00141175,57,0,0.039797347,15000,10,0,0,0,1,50-65,0-10%,"(7385.25, 251608.0]",0
1,0.114582597,34,0,0.568368672,4621,7,0,1,0,0,30-40,10-30%,"(3879.0, 5351.0]",1
0,0.078344305,52,0,0.529290429,9695,11,0,3,0,1,50-65,0-10%,"(7385.25, 251608.0]",3
0,0.9999999,34,0,1.115169288,3750,2,0,1,0,0,30-40,70-100%,"(-0.001, 3879.0]",1
0,0.11138879,75,0,0.263903353,4800,11,0,1,0,0,65+,10-30%,"(3879.0, 5351.0]",1
0,0.9999999,49,1,0.276734694,1224,6,0,0,0,0,40-50,70-100%,"(-0.001, 3879.0]",0
0,0.013789948,30,0,0.016793283,2500,5,0,0,0,0,<30,0-10%,"(-0.001, 3879.0]",0
0,0,28,0,0,5200,2,0,0,0,0,<30,0-10%,"(3879.0, 5351.0]",0
0,0.042471042,66,0,0.005947553,14795,13,0,0,0,1,65+,0-10%,"(7385.25, 251608.0]",0
0,0.027140919,80,0,0.003665445,3000,2,0,0,0,1,65+,0-10%,"(-0.001, 3879.0]",0
0,0.980203959,39,0,0.320707556,5200,6,0,2,0,2,30-40,70-100%,"(3879.0, 5351.0]",2
1,1,52,3,0.645127342,4750,7,0,1,0,2,50-65,70-100%,"(3879.0, 5351.0]",1
0,0.026649334,85,0,0.008854613,3500,5,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.023745023,53,0,0.129020017,10540,5,0,1,0,1,50-65,0-10%,"(7385.25, 251608.0]",1
0,0.32345951,53,0,0.598743097,5250,9,0,2,0,3,50-65,30-50%,"(3879.0, 5351.0]",2
0,0.650034997,47,0,0.29494328,5200,9,0,1,0,2,40-50,50-70%,"(3879.0, 5351.0]",1
0,0.784337179,48,0,0.487948637,9500,13,0,2,0,0,40-50,70-100%,"(7385.25, 251608.0]",2
0,0,72,0,0,50000,7,0,0,0,0,65+,0-10%,"(7385.25, 251608.0]",0
0,0.066419083,62,0,0.733706517,2500,9,0,1,0,0,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.820926189,28,0,0.550321925,2950,6,0,0,0,2,<30,70-100%,"(-0.001, 3879.0]",0
0,0.652423172,41,0,0.36890595,5209,4,0,1,0,2,40-50,50-70%,"(3879.0, 5351.0]",1
0,0.039654453,81,0,0.236587804,3000,7,0,1,0,0,65+,0-10%,"(-0.001, 3879.0]",1
0,0.621969587,51,0,0.277517181,9166,4,0,1,0,1,50-65,50-70%,"(7385.25, 251608.0]",1
0,0.179753507,40,0,0.39375476,2625,6,0,1,0,2,30-40,10-30%,"(-0.001, 3879.0]",1
0,0.658415978,68,0,1.402658789,3384,11,0,1,0,0,65+,50-70%,"(-0.001, 3879.0]",1
0,0.016630862,67,0,0.168292977,8300,14,0,1,0,1,65+,0-10%,"(7385.25, 251608.0]",1
0,0.075492958,40,0,0.055662956,15000,6,0,0,0,0,30-40,0-10%,"(7385.25, 251608.0]",0
0,0.172440488,76,0,0.211878812,10000,5,0,1,0,0,65+,10-30%,"(7385.25, 251608.0]",1
0,0,64,0,0.248011519,14583,7,0,2,0,0,50-65,0-10%,"(7385.25, 251608.0]",2
1,0.603126754,31,0,0.64073727,3200,11,0,1,0,1,30-40,50-70%,"(-0.001, 3879.0]",1
0,0.177524045,49,1,0.417318329,5242,9,0,2,0,2,40-50,10-30%,"(3879.0, 5351.0]",2
1,0.9999999,70,0,0,2300,1,0,0,0,0,65+,70-100%,"(-0.001, 3879.0]",0
0,0,67,0,0.089371981,5795,7,0,1,0,0,65+,0-10%,"(5351.0, 7385.25]",1
0,0.579785018,30,1,0.41466157,4446,12,0,1,0,0,<30,50-70%,"(3879.0, 5351.0]",1
0,0.103125744,38,1,0.03812825,7500,8,0,0,0,0,30-40,10-30%,"(7385.25, 251608.0]",0
0,0.020211509,47,0,0.786372402,4666,11,0,3,0,0,40-50,0-10%,"(3879.0, 5351.0]",3
0,0.059036711,36,0,0.664167916,2000,10,0,1,0,0,30-40,0-10%,"(-0.001, 3879.0]",1
0,0.000920217,36,0,0.273918129,4274,8,0,2,0,2,30-40,0-10%,"(3879.0, 5351.0]",2
0,0.084927996,34,0,0.227182144,5017,8,0,1,0,3,30-40,0-10%,"(3879.0, 5351.0]",1
0,0.051347442,68,0,0.276551662,11100,23,0,2,0,0,65+,0-10%,"(7385.25, 251608.0]",2
0,0.153179576,43,0,0.262382995,10255,6,0,1,0,1,40-50,10-30%,"(7385.25, 251608.0]",1
0,0.002733273,67,0,0.000363152,8260,5,0,0,0,0,65+,0-10%,"(7385.25, 251608.0]",0
0,0.053761543,28,0,0.007220217,3600,5,0,0,0,0,<30,0-10%,"(-0.001, 3879.0]",0
0,0.271945611,57,0,0.564302252,4750,9,0,2,0,0,50-65,10-30%,"(3879.0, 5351.0]",2
0,0.062534085,28,0,0.589543938,898,5,0,0,0,0,<30,0-10%,"(-0.001, 3879.0]",0
0,0.316708078,37,0,0.25,623,3,0,0,0,0,30-40,30-50%,"(-0.001, 3879.0]",0
0,0.291791196,61,0,0.748556344,6060,6,0,2,0,0,50-65,10-30%,"(5351.0, 7385.25]",2
0,0.421299761,49,0,0.394252232,7167,19,0,1,0,2,40-50,30-50%,"(5351.0, 7385.25]",1
0,0.543903306,53,0,0.114359415,4651,8,0,0,0,0,50-65,50-70%,"(3879.0, 5351.0]",0
0,0.000132625,41,0,0.429550908,5833,10,0,1,0,2,40-50,0-10%,"(5351.0, 7385.25]",1
0,0.276693644,40,1,0.680188544,7000,16,0,2,0,1,30-40,10-30%,"(5351.0, 7385.25]",2
0,0.038665636,46,0,0.236617443,8667,9,0,1,0,2,40-50,0-10%,"(7385.25, 251608.0]",1
0,0.052371522,56,0,0.011134308,7184,2,0,0,0,0,50-65,0-10%,"(5351.0, 7385.25]",0
0,0.123991143,42,0,0.322534197,12500,6,0,2,0,1,40-50,10-30%,"(7385.25, 251608.0]",2
0,0.003324161,73,0,0.002855103,1400,4,0,0,0,0,65+,0-10%,"(-0.001, 3879.0]",0
0,0.133440951,54,0,0.651569738,13600,8,0,3,0,4,50-65,10-30%,"(7385.25, 251608.0]",3
0,0.298773749,32,0,0.393677384,3700,11,0,0,0,0,30-40,10-30%,"(-0.001, 3879.0]",0
0,0.022098011,63,0,0.242501,7500,17,0,2,0,0,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.07854039,37,0,0.127343245,4640,4,0,0,0,2,30-40,0-10%,"(3879.0, 5351.0]",0
0,0.098956272,57,0,0.017210035,8250,2,0,0,0,0,50-65,0-10%,"(7385.25, 251608.0]",0
0,0.867455686,58,0,0.784253051,5816,12,0,3,0,0,50-65,70-100%,"(5351.0, 7385.25]",3
0,0.552990627,46,1,0.109875295,8900,11,0,0,0,0,40-50,50-70%,"(7385.25, 251608.0]",0
0,0.009553982,63,0,0.000567151,8815,3,0,0,0,0,50-65,0-10%,"(7385.25, 251608.0]",0
0,0.334479122,38,0,0.187130435,5749,10,0,0,0,0,30-40,30-50%,"(5351.0, 7385.25]",0
0,0.087262779,41,0,0.351002865,5583,10,0,1,0,3,40-50,0-10%,"(5351.0, 7385.25]",1
0,0.200574438,57,2,0.392993979,5480,5,0,1,0,3,50-65,10-30%,"(5351.0, 7385.25]",1
1,0.29814801,61,0,0.299518226,11000,21,0,3,0,0,50-65,10-30%,"(7385.25, 251608.0]",3
0,0.165095687,34,0,0.398375254,6400,9,0,0,0,0,30-40,10-30%,"(5351.0, 7385.25]",0
0,0.001687395,80,0,0.206558688,5000,5,0,1,0,0,65+,0-10%,"(3879.0, 5351.0]",1
0,0.08221724,61,0,0.765605096,784,13,0,1,0,0,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.072891991,69,0,0.066155641,6000,4,0,0,0,0,65+,0-10%,"(5351.0, 7385.25]",0
0,0.202612053,43,0,0.334735071,5944,14,0,1,0,2,40-50,10-30%,"(5351.0, 7385.25]",1
0,0.005653629,59,0,0.243918694,3000,6,0,2,0,0,50-65,0-10%,"(-0.001, 3879.0]",2
0,0,71,0,0.226954609,5000,7,0,1,0,0,65+,0-10%,"(3879.0, 5351.0]",1
0,0.009924786,79,0,0.003196165,10011,13,0,0,0,0,65+,0-10%,"(7385.25, 251608.0]",0
0,1,43,1,0.536692661,5000,4,0,1,1,0,40-50,70-100%,"(3879.0, 5351.0]",2
0,0.024205042,56,0,0.00929814,3333,9,0,0,0,0,50-65,0-10%,"(-0.001, 3879.0]",0
0,0.046762953,47,0,0.218795559,8916,10,0,2,0,0,40-50,0-10%,"(7385.25, 251608.0]",2
0,0.006842681,54,0,0.226297055,9270,11,0,0,0,0,50-65,0-10%,"(7385.25, 251608.0]",0
0,0.766781958,31,0,0.456835224,5200,14,0,2,0,3,30-40,70-100%,"(3879.0, 5351.0]",2
1,0.788844622,49,3,0.164432285,3654,4,1,0,0,0,40-50,70-100%,"(-0.001, 3879.0]",1
0,0.097115345,54,0,0.416861046,3000,8,0,1,0,1,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.08697987,36,0,0.31456699,6500,11,0,1,0,0,30-40,0-10%,"(5351.0, 7385.25]",1
0,0,55,0,0.299681505,13500,14,0,2,0,1,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.123927954,38,0,0.29154519,2400,10,0,0,0,1,30-40,10-30%,"(-0.001, 3879.0]",0
1,0.873510188,50,0,0.196677051,4814,6,0,0,0,6,40-50,70-100%,"(3879.0, 5351.0]",0
1,0.147044892,48,0,0.08416181,5833,5,1,0,0,2,40-50,10-30%,"(5351.0, 7385.25]",1
0,0,68,0,0.272954403,1600,8,0,1,0,0,65+,0-10%,"(-0.001, 3879.0]",1
0,0.446767413,46,0,0.323283691,8258,9,0,2,0,2,40-50,30-50%,"(7385.25, 251608.0]",2
0,0.502497502,31,0,0.422315537,3333,10,0,1,0,0,30-40,50-70%,"(-0.001, 3879.0]",1
1,0.473755047,54,3,0.15364106,6000,6,6,0,2,0,50-65,30-50%,"(5351.0, 7385.25]",8
0,0.093465417,39,2,0.340665619,7000,16,0,1,0,4,30-40,0-10%,"(5351.0, 7385.25]",1
1,0.982502573,40,0,0.440711462,3541,6,0,1,0,0,30-40,70-100%,"(-0.001, 3879.0]",1
0,0.094044325,73,0,0.302914477,6278,5,0,1,0,0,65+,0-10%,"(5351.0, 7385.25]",1
0,0.15084759,28,0,0.246188594,1770,2,0,0,0,0,<30,10-30%,"(-0.001, 3879.0]",0
0,0.044772514,57,0,0.464220183,7084,14,0,2,0,0,50-65,0-10%,"(5351.0, 7385.25]",2
0,0.029920395,66,0,0.172154922,5860,5,0,1,0,0,65+,0-10%,"(5351.0, 7385.25]",1
0,0.848903306,45,0,0.450768105,6834,14,0,2,0,0,40-50,70-100%,"(5351.0, 7385.25]",2
0,0.013499518,74,0,0.121068249,6739,8,0,1,0,0,65+,0-10%,"(5351.0, 7385.25]",1
1,0.9999999,56,0,0.183962264,3391,1,2,0,0,0,50-65,70-100%,"(-0.001, 3879.0]",2
0,0.167004325,70,0,0.334580022,6416,23,0,1,0,0,65+,10-30%,"(5351.0, 7385.25]",1
0,0.00012371,65,0,0.119484458,6594,9,0,1,0,0,50-65,0-10%,"(5351.0, 7385.25]",1
0,0.388418812,49,0,0.237507398,11826,9,0,1,0,1,40-50,30-50%,"(7385.25, 251608.0]",1
0,0.031034246,56,0,0.199175052,16000,9,0,2,0,2,50-65,0-10%,"(7385.25, 251608.0]",2
0,0.019555929,68,0,0.40328119,2620,18,0,1,0,1,65+,0-10%,"(-0.001, 3879.0]",1
0,0.9999999,33,0,0,400,0,0,0,0,1,30-40,70-100%,"(-0.001, 3879.0]",0
0,0.444631058,55,0,0.170782922,10000,12,0,0,0,7,50-65,30-50%,"(7385.25, 251608.0]",0
0,0.997100145,42,2,0.197553658,8665,6,0,2,0,1,40-50,70-100%,"(7385.25, 251608.0]",2
0,0.000833306,50,1,0.972055888,500,7,0,0,0,0,40-50,0-10%,"(-0.001, 3879.0]",0
0,0.041516622,48,0,0.403807837,4516,13,0,1,0,2,40-50,0-10%,"(3879.0, 5351.0]",1
0,0.1185452,36,0,0.378826531,3919,8,0,1,0,1,30-40,10-30%,"(3879.0, 5351.0]",1
0,0.430740859,69,0,0.17252519,13000,10,0,1,0,0,65+,30-50%,"(7385.25, 251608.0]",1
0,0.615223049,58,0,0.484566104,3433,14,0,1,0,0,50-65,50-70%,"(-0.001, 3879.0]",1
0,0.087638778,66,0,0.258186739,3694,5,0,0,0,1,65+,0-10%,"(-0.001, 3879.0]",0
0,0.9999999,45,0,0.202692107,7651,2,0,1,0,0,40-50,70-100%,"(7385.25, 251608.0]",1
0,0.058741376,68,0,0.493638677,22400,15,0,2,0,1,65+,0-10%,"(7385.25, 251608.0]",2
0,0.082265249,23,0,0.012267151,2200,3,0,0,0,0,<30,0-10%,"(-0.001, 3879.0]",0
1,0.9999999,51,1,0.11059044,3200,6,2,0,1,0,50-65,70-100%,"(-0.001, 3879.0]",3
0,0.9999999,47,0,0.326684505,4110,2,0,1,2,4,40-50,70-100%,"(3879.0, 5351.0]",3
0,0.9999999,66,1,0.00989011,4549,1,1,0,0,0,65+,70-100%,"(3879.0, 5351.0]",1
0,0.232369017,46,0,0.39172974,5416,4,0,1,0,0,40-50,10-30%,"(5351.0, 7385.25]",1
0,0.580252057,56,0,0.311493527,6333,8,0,1,0,0,50-65,50-70%,"(5351.0, 7385.25]",1
0,0.499619218,34,0,0.271380111,5600,10,0,0,0,0,30-40,30-50%,"(5351.0, 7385.25]",0
0,0.307218697,55,0,0.329744787,13282,24,0,2,0,1,50-65,30-50%,"(7385.25, 251608.0]",2
0,0.034126939,66,0,0.219973174,8200,17,0,1,0,0,65+,0-10%,"(7385.25, 251608.0]",1
0,1,30,0,0.318780203,6000,7,0,1,0,0,<30,70-100%,"(5351.0, 7385.25]",1
0,0.016471224,63,0,0.194277803,6500,12,0,2,0,0,50-65,0-10%,"(5351.0, 7385.25]",2
0,0,35,0,0.006296852,3334,4,0,0,0,0,30-40,0-10%,"(-0.001, 3879.0]",0
0,0.612748951,76,0,0.545113722,4000,7,0,1,0,0,65+,50-70%,"(3879.0, 5351.0]",1
0,0.389743346,28,1,0.117529438,4500,3,0,0,0,0,<30,30-50%,"(3879.0, 5351.0]",0
0,0.068889756,75,0,0.138227163,17000,8,0,1,0,2,65+,0-10%,"(7385.25, 251608.0]",1
0,0.011566413,65,0,0.086203066,4500,13,0,1,0,1,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.476652335,35,0,0.381197257,7583,6,0,1,0,1,30-40,30-50%,"(7385.25, 251608.0]",1
0,0.0505187,50,0,0.246739697,1916,8,0,1,0,0,40-50,0-10%,"(-0.001, 3879.0]",1
0,0.04104915,34,0,0.277816984,4250,16,0,2,0,0,30-40,0-10%,"(3879.0, 5351.0]",2
1,0.9999999,31,0,0.004663558,1500,1,1,0,0,1,30-40,70-100%,"(-0.001, 3879.0]",1
0,0.043701799,26,0,0.001850995,2160,3,0,0,0,0,<30,0-10%,"(-0.001, 3879.0]",0
0,0,41,0,0.012569832,7875,5,0,0,0,1,40-50,0-10%,"(7385.25, 251608.0]",0
0,0.893134859,26,0,0.203248646,2400,6,0,0,0,0,<30,70-100%,"(-0.001, 3879.0]",0
0,0.058518247,54,0,0.537900875,4801,7,0,1,0,0,50-65,0-10%,"(3879.0, 5351.0]",1
0,0.111762076,44,1,0.089994706,5666,8,0,0,0,0,40-50,10-30%,"(5351.0, 7385.25]",0
0,0,51,0,0.303221289,5711,8,0,1,0,0,50-65,0-10%,"(5351.0, 7385.25]",1
0,0.092190781,60,0,0.550979608,2500,3,0,1,0,0,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.018345453,66,0,0.18112256,23000,15,0,2,0,0,65+,0-10%,"(7385.25, 251608.0]",2
0,0.9999999,53,1,0.203560372,2583,1,0,0,0,0,50-65,70-100%,"(-0.001, 3879.0]",0
0,0.033494418,54,0,0.174111212,1096,3,0,1,0,0,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.035568888,53,0,0.305772812,2684,6,0,1,0,0,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.013169856,46,0,0.307642696,3100,5,0,1,0,0,40-50,0-10%,"(-0.001, 3879.0]",1
0,0.086377971,51,0,0.219463423,6000,5,0,2,0,3,50-65,0-10%,"(5351.0, 7385.25]",2
0,0.154025568,49,0,0.24361451,4658,20,0,2,0,0,40-50,10-30%,"(3879.0, 5351.0]",2
0,0.264911321,62,0,0.249294184,10625,13,0,2,0,1,50-65,10-30%,"(7385.25, 251608.0]",2
0,0.829439019,48,0,0.324549961,3832,6,0,0,0,2,40-50,70-100%,"(-0.001, 3879.0]",0
0,0.558882321,49,0,0.487111699,9077,18,0,1,0,3,40-50,50-70%,"(7385.25, 251608.0]",1
0,0.028021842,58,0,0.018490755,2000,8,0,0,0,0,50-65,0-10%,"(-0.001, 3879.0]",0
0,0.420579645,37,3,0.368717504,4615,6,0,2,0,2,30-40,30-50%,"(3879.0, 5351.0]",2
0,0.188259144,50,0,0.33796752,8127,8,0,1,0,1,40-50,10-30%,"(7385.25, 251608.0]",1
0,0.969551522,42,0,0.588921283,2400,6,0,0,0,0,40-50,70-100%,"(-0.001, 3879.0]",0
0,0.944055944,27,0,0.168207838,2270,3,0,0,0,3,<30,70-100%,"(-0.001, 3879.0]",0
0,0.278538908,55,0,1.008883953,1800,8,0,2,0,0,50-65,10-30%,"(-0.001, 3879.0]",2
1,0.890479154,34,2,0.221777859,5500,5,0,0,0,4,30-40,70-100%,"(5351.0, 7385.25]",0
0,0.010675732,73,0,0.374409306,2750,8,0,2,0,0,65+,0-10%,"(-0.001, 3879.0]",2
0,0.004371346,48,0,0.286240463,7601,7,0,2,0,1,40-50,0-10%,"(7385.25, 251608.0]",2
0,0.035658506,38,0,0.150106237,8000,7,0,3,0,0,30-40,0-10%,"(7385.25, 251608.0]",3
0,0.996765182,51,0,0.389978938,9020,17,0,1,1,2,50-65,70-100%,"(7385.25, 251608.0]",2
0,0.526734007,46,3,0.984933571,7300,17,0,3,0,1,40-50,50-70%,"(5351.0, 7385.25]",3
0,0.564941208,36,0,0.508661133,11083,14,0,2,0,0,30-40,50-70%,"(7385.25, 251608.0]",2
0,0.508191332,52,0,0.666894946,7300,12,0,1,0,0,50-65,50-70%,"(5351.0, 7385.25]",1
0,0.015684112,58,0,0.00762121,12333,3,0,0,0,1,50-65,0-10%,"(7385.25, 251608.0]",0
1,0.090751779,59,3,0.61098991,7333,4,1,2,0,0,50-65,0-10%,"(5351.0, 7385.25]",3
0,0.011597477,54,0,0.567314884,2673,8,0,1,0,0,50-65,0-10%,"(-0.001, 3879.0]",1
0,0.321321431,75,0,1.337987569,11100,7,1,2,0,0,65+,30-50%,"(7385.25, 251608.0]",3
0,1,26,4,0.124704599,5500,5,1,0,1,0,<30,70-100%,"(5351.0, 7385.25]",2
0,0.149963622,48,0,0.395230238,13333,8,0,1,0,0,40-50,10-30%,"(7385.25, 251608.0]",1
0,0.001291426,38,0,0.40223616,7333,13,0,1,0,0,30-40,0-10%,"(5351.0, 7385.25]",1
1,0.776169972,45,1,0.515387179,9000,7,0,4,0,0,40-50,70-100%,"(7385.25, 251608.0]",4
